case_name,dice,iou,precision,recall,tp,fp,fn,tn,gt_area,pred_area,fp_area_ratio,fn_area_ratio,num_gt_cc,num_pred_cc,mean_component_size,perimeter,boundary_to_area_ratio,thinness_score,fragmentation_ratio,mean_routing_entropy,cnn_expert_fraction,vit_expert_fraction,expert_hhi_concentration,mean_gs,cnn_expert_selections,vit_expert_selections,error_taxonomy,primary_error_category,performance_tier
20160222_080850_1281_361,0.8869943408488411,0.7969360564844866,0.8991032508896832,0.8752072559859518,17947,2014,2559,207880,20506,19961,0.1008967486598867,0.1247927435872427,1,1,20506.0,3739,0.1823368770116063,0.0911684385058031,1.0,1.9999585552727783,0.140625,0.859375,0.07177734375,0.51445,9,55,['high_quality'],high_quality,High_Dice (>75%)
20160222_080850_1281_721,0.6565016264236738,0.4886508531276438,0.4959875731400787,0.9706180295308104,1916,1947,58,226479,1974,3863,0.5040124255759773,0.0293819655521783,2,1,987.0,936,0.4741641337386018,0.2370820668693009,0.5,1.999934776407032,0.203125,0.796875,0.0791015625,0.51779375,13,51,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160222_080850_1921_1,0.1833241300616729,0.1009118539499819,0.1076000646449521,0.6188257165067501,664,5507,409,223820,1073,6171,0.8923999351806838,0.3811742777260019,1,3,1073.0,330,0.3075489282385834,0.1537744641192917,3.0,1.999950736358192,0.1875,0.8125,0.0732421875,0.514675,12,52,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160222_080850_1921_361,0.892285815590625,0.8055198968733848,0.887657667754534,0.8969624771310527,15060,1906,1730,211704,16790,16966,0.112342331722268,0.103037522334723,1,1,16790.0,2880,0.1715306730196545,0.0857653365098272,1.0,1.9999546627513556,0.15625,0.84375,0.0712890625,0.5137375,10,54,['high_quality'],high_quality,High_Dice (>75%)
20160222_080850_1_361,0.8595785082957502,0.7537375562882398,0.847387269718628,0.8721256540849736,20822,3750,3053,202775,23875,24572,0.1526127299365131,0.1278743455497382,1,1,23875.0,3950,0.1654450261780104,0.0827225130890052,1.0,1.9999367378060195,0.140625,0.859375,0.0771484375,0.5141500000000001,9,55,['high_quality'],high_quality,Medium_Dice (25-75%)
20160222_080850_641_361,0.7724705756129016,0.6292888465778275,0.67806346968818,0.8974186026749533,14636,6949,1673,207142,16309,21585,0.3219365299976836,0.1025813967747869,4,1,4077.25,4122,0.2527438837451713,0.1263719418725856,0.25,1.999919152325312,0.1875,0.8125,0.0712890625,0.5149375,12,52,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_080850_641_721,0.5916831099965775,0.4201349243174521,0.4250314989237385,0.973310889701104,4048,5476,111,220765,4159,9524,0.5749685006299874,0.0266891079586439,1,2,4159.0,1886,0.4534743928829045,0.2267371964414522,2.0,1.9999469236222307,0.203125,0.796875,0.07080078125,0.5137562499999999,13,51,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160222_115224_1281_1,0.5059937740870297,0.3386825070142011,0.3516847722779554,0.9015813054010354,3820,7042,417,219121,4237,10862,0.6483152273982692,0.098418692471088,10,6,423.7,4075,0.9617654000472032,0.4808827000236016,0.6,1.9999392933823188,0.171875,0.828125,0.07080078125,0.5132062500000001,11,53,"['thin_low_area_failure', 'over_segmentation', 'complex_topology']",thin_low_area_failure,Low_Dice (<25%)
20160222_115224_1281_1081,0.8368747409368543,0.719505259142017,0.7548098422747057,0.9389610372189964,5061,1644,329,223366,5390,6705,0.2451901565995525,0.061038961038961,1,2,5390.0,2275,0.422077922077922,0.211038961038961,2.0,1.999950828837037,0.25,0.75,0.068359375,0.51658125,16,48,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_115224_1281_361,0.4769630102580094,0.3131657428351816,0.3401203138821834,0.7980455982733681,1470,2852,372,225706,1842,4322,0.6598796853308654,0.2019543973941368,6,3,307.0,1801,0.977741585233442,0.4888707926167209,0.5,1.9999219394685748,0.203125,0.796875,0.07080078125,0.51235,13,51,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation', 'complex_topology']",false_crack_high_fp,Low_Dice (<25%)
20160222_115224_1281_721,0.7258543828188303,0.5696792996271962,0.6164815741841475,0.8824060677702203,4885,3039,651,221825,5536,7924,0.3835184250378596,0.1175939306358381,4,3,1384.0,2724,0.4920520231213873,0.2460260115606936,0.75,1.9999470335968463,0.171875,0.828125,0.07568359375,0.5129874999999999,11,53,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_115224_1921_1081,0.7754196997927788,0.6332126195902089,0.6577109045797372,0.9444444371570644,1224,637,72,228467,1296,1861,0.3422890918860827,0.0555555555555555,1,1,1296.0,552,0.4259259259259259,0.2129629629629629,1.0,1.9999272593089492,0.296875,0.703125,0.076171875,0.5177499999999999,19,45,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_115224_641_1,0.6894637500336052,0.5260928494357058,0.6105594330837092,0.7917888552954369,6210,3961,1633,218596,7843,10171,0.3894405663159964,0.2082111436950146,4,4,1960.75,4660,0.5941603978069616,0.2970801989034808,1.0,1.9999425955574477,0.21875,0.78125,0.0732421875,0.5155750000000001,14,50,['boundary_margin_error'],boundary_margin_error,Low_Dice (<25%)
20160222_115224_641_1081,0.0412446169459303,0.0210565429980451,0.023010286936241,0.1987142010595312,340,14436,1371,214253,1711,14776,0.9769897130481864,0.8012857977790766,1,7,1711.0,1669,0.9754529514903564,0.4877264757451782,7.0,1.999947719328564,0.203125,0.796875,0.07373046875,0.51465625,13,51,"['missed_crack_high_fn', 'false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation', 'fragmented_prediction']",missed_crack_high_fn,Low_Dice (<25%)
20160222_115224_641_361,0.7713197959754825,0.6277628576166849,0.6344467627673346,0.9834951424482358,3039,1751,51,225559,3090,4790,0.365553235908142,0.016504854368932,2,1,1545.0,1649,0.5336569579288026,0.2668284789644013,0.5,1.9999113743178656,0.25,0.75,0.07958984375,0.5170375,16,48,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_115224_641_721,0.4804642160148753,0.3161914454918679,0.5136476412637231,0.4513081384415985,1863,1764,2265,224508,4128,3627,0.4863523573200992,0.5486918604651163,5,4,825.6,2219,0.5375484496124031,0.2687742248062015,0.8,1.999954257788609,0.21875,0.78125,0.07470703125,0.51525,14,50,"['thin_low_area_failure', 'complex_topology']",thin_low_area_failure,Low_Dice (<25%)
20160222_115837_1281_1,0.6372794349456019,0.4676523208704659,0.4781436544597115,0.9551836873337496,4966,5420,233,219781,5199,10386,0.5218563450799153,0.0448163108290055,1,3,5199.0,2135,0.4106558953644931,0.2053279476822465,3.0,1.999966361732524,0.1875,0.8125,0.0791015625,0.5140125,12,52,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160222_115837_1281_1081,0.5834569303098038,0.4118878859344589,0.4122863585741916,0.997658989474604,2557,3645,6,224192,2563,6202,0.5877136407610448,0.0023410066328521,4,2,640.75,1867,0.7284432305891534,0.3642216152945767,0.5,1.999961641606312,0.21875,0.78125,0.07763671875,0.5145124999999999,14,50,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160222_115837_1281_361,0.6906031999480886,0.5274208703738313,0.5321739122020966,0.9833479375303886,3366,2959,57,224018,3423,6325,0.4678260869565217,0.0166520595968448,4,4,855.75,2052,0.5994741454864154,0.2997370727432077,1.0,1.9999652311959497,0.171875,0.828125,0.080078125,0.5138125,11,53,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160222_115837_1281_721,0.6550880618210763,0.4870862122824914,0.4881516578779591,0.9955390297563604,2678,2808,12,224902,2690,5486,0.5118483412322274,0.0044609665427509,1,1,2690.0,2008,0.7464684014869889,0.3732342007434944,1.0,1.9999526891562955,0.1875,0.8125,0.07958984375,0.5149375,12,52,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160222_164851_1281_1081,0.8450849196051137,0.7317290543268029,0.7858607947684113,0.913963102872196,5747,1566,541,222546,6288,7313,0.2141392041569807,0.0860368956743002,2,2,3144.0,1152,0.183206106870229,0.0916030534351145,1.0,1.999947641791044,0.28125,0.71875,0.08544921875,0.5176124999999999,18,46,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_164851_641_1,0.8443882000155402,0.73068499302871,0.8641479091960094,0.8255119446881297,9675,1521,2045,217159,11720,11196,0.1358520900321543,0.1744880546075085,2,2,5860.0,2308,0.1969283276450512,0.0984641638225256,1.0,1.9999456423491644,0.28125,0.71875,0.0771484375,0.5188875,18,46,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_164851_641_1081,0.7081785478458762,0.5482015697022078,0.5658688272089438,0.9461162739150524,6005,4607,342,219446,6347,10612,0.4341311722578213,0.0538837245942965,3,4,2115.6666666666665,2372,0.3737198676540098,0.1868599338270049,1.3333333333333333,1.999937104340908,0.296875,0.703125,0.07763671875,0.517675,19,45,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160222_164851_641_361,0.8002657706248327,0.6670358743049438,0.7019816081453298,0.9305519779117932,10840,4602,809,214149,11649,15442,0.2980183914000777,0.069448021289381,7,3,1664.142857142857,3669,0.3149626577388617,0.1574813288694308,0.4285714285714285,1.9999625163632808,0.21875,0.78125,0.068359375,0.51686875,14,50,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160222_164851_641_721,0.828240683589708,0.7068351597382985,0.7510942942717603,0.9230488685967826,10124,3355,844,216077,10968,13479,0.2489057051710067,0.0769511305616338,3,3,3656.0,2773,0.2528264040846097,0.1264132020423048,1.0,1.9999499231094624,0.28125,0.71875,0.07421875,0.5177687499999999,18,46,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_165225_1281_361,0.8080668329654304,0.6779464279661193,0.686776410377373,0.9813881336675868,7593,3463,144,219200,7737,11056,0.3132235890014472,0.0186118650639782,1,1,7737.0,3094,0.3998966007496445,0.1999483003748222,1.0,1.9999466464279865,0.203125,0.796875,0.07568359375,0.5169625,13,51,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_165225_1281_721,0.7233927587158488,0.5666525579066756,0.5877963099745552,0.9403089821607516,1339,939,85,228037,1424,2278,0.4122036874451273,0.059691011235955,1,1,1424.0,650,0.4564606741573033,0.2282303370786516,1.0,1.999897872713082,0.296875,0.703125,0.08154296875,0.52033125,19,45,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160222_165225_1921_721,0.6409406398834867,0.4716060671761521,0.482718264427933,0.9534596995631688,6187,6630,302,217281,6489,12817,0.5172817351954435,0.0465402989674834,2,1,3244.5,3365,0.5185698875019263,0.2592849437509631,0.5,1.9998950442220724,0.296875,0.703125,0.0751953125,0.5158875,19,45,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160222_165225_1_361,0.742374089350525,0.5902980234934418,0.6030944889929717,0.9653026076475928,7289,4797,262,218052,7551,12086,0.3969055105080258,0.0346973910740299,1,1,7551.0,3404,0.4508012183816713,0.2254006091908356,1.0,1.9999427423631069,0.234375,0.765625,0.080078125,0.5163375,15,49,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_165225_641_361,0.7783888704958541,0.6371822028273463,0.7022083853466209,0.8731099541876014,7218,3061,1049,219072,8267,10279,0.2977916139702306,0.1268900447562598,4,2,2066.75,4037,0.4883270835853393,0.2441635417926696,0.5,1.9999493909250845,0.21875,0.78125,0.07666015625,0.51625,14,50,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160222_165402_1281_1,0.922870255836298,0.8567865299763183,0.8940461979242531,0.9536148051433028,8244,977,401,220778,8645,9221,0.1059538011061707,0.0463851937536148,1,1,8645.0,2045,0.236552920763447,0.1182764603817235,1.0,1.999921504790235,0.328125,0.671875,0.0732421875,0.5196937500000001,21,43,['high_quality'],high_quality,High_Dice (>75%)
20160222_165402_1281_361,0.9144814294581604,0.8424373882444909,0.8624205098794585,0.9732315742416772,8544,1363,235,220258,8779,9907,0.1375794892500252,0.0267684246497323,2,1,4389.5,2052,0.2337396058776626,0.1168698029388313,0.5,1.9999246946821936,0.359375,0.640625,0.0751953125,0.52075,23,41,['high_quality'],high_quality,High_Dice (>75%)
20160222_165402_641_1081,0.9282734988349942,0.8661477511528614,0.915118583658772,0.9418121356141372,12463,1156,770,216011,13233,13619,0.0848814156692855,0.0581878636741479,1,1,13233.0,1717,0.1297513791279377,0.0648756895639688,1.0,1.9998683537337547,0.296875,0.703125,0.07373046875,0.5184249999999999,19,45,['high_quality'],high_quality,High_Dice (>75%)
20160222_165402_641_721,0.8979797975262729,0.814848761856234,0.8273615627479185,0.9817780221073684,8890,1855,165,219490,9055,10745,0.1726384364820846,0.0182219768083931,1,1,9055.0,1678,0.1853119823302043,0.0926559911651021,1.0,1.9998522912755643,0.265625,0.734375,0.072265625,0.51935625,17,47,['high_quality'],high_quality,High_Dice (>75%)
20160222_165926_1281_361,0.4773525596647207,0.3135016990930022,0.3151086152914117,0.983993894939071,1291,2806,21,226282,1312,4097,0.6848913839394679,0.0160060975609756,2,3,656.0,1592,1.2134146341463414,0.6067073170731707,1.5,1.9999191535901024,0.265625,0.734375,0.0751953125,0.517225,17,47,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160222_165926_1281_721,0.6819059381559148,0.5173423945191676,0.5348273766991795,0.9405624181070252,4415,3840,279,221866,4694,8255,0.4651726226529376,0.0594375798892202,1,3,4694.0,3164,0.674051981252663,0.3370259906263315,3.0,1.9999513234232251,0.265625,0.734375,0.072265625,0.5160125,17,47,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160222_165926_1921_721,0.6591669628628217,0.4916100249664294,0.5053493444264745,0.9475946756446374,4629,4531,256,220984,4885,9160,0.4946506550218341,0.0524053224155578,4,1,1221.25,3742,0.7660184237461617,0.3830092118730808,0.25,1.999947131675644,0.25,0.75,0.0693359375,0.5161437499999999,16,48,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160222_165926_1_1081,0.5102204398592777,0.3424804941014783,0.3481947474064695,0.9542728564147462,1273,2383,61,226683,1334,3656,0.6518052516411379,0.0457271364317841,4,3,333.5,1166,0.8740629685157422,0.4370314842578711,0.75,1.99994801374654,0.296875,0.703125,0.07666015625,0.51714375,19,45,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160222_165926_1_721,0.5704960829302698,0.3990867573834296,0.4082840230328807,0.9465703936946916,2622,3800,148,223830,2770,6422,0.591715976331361,0.0534296028880866,5,5,554.0,2358,0.8512635379061372,0.4256317689530686,1.0,1.999957356793996,0.28125,0.71875,0.07421875,0.5180374999999999,18,46,"['over_segmentation', 'complex_topology']",over_segmentation,Low_Dice (<25%)
20160222_165926_641_1,0.7066543855553139,0.5463770686373918,0.5514824787933829,0.983338670351366,3069,2496,52,224783,3121,5565,0.4485175202156334,0.0166613264979173,1,1,3121.0,1933,0.619352771547581,0.3096763857737905,1.0,1.999935550784075,0.3125,0.6875,0.07666015625,0.518575,20,44,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160222_165926_641_361,0.625305125482806,0.4548683035589401,0.4564216771248379,0.9925734549803892,3074,3661,23,223642,3097,6735,0.5435783221974759,0.0074265418146593,2,2,1548.5,2230,0.7200516628995802,0.3600258314497901,1.0,1.999952353121238,0.296875,0.703125,0.078125,0.51825,19,45,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160222_165926_641_721,0.6728262860718189,0.5069617330502889,0.5142162359575232,0.9729251442701732,5498,5194,153,219555,5651,10692,0.4857837635615413,0.0270748540081401,2,2,2825.5,4142,0.7329676163510883,0.3664838081755441,1.0,1.999939665507238,0.28125,0.71875,0.068359375,0.5163187499999999,18,46,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160302_155857_1281_1,0.6509413225031563,0.4825152036462693,0.5452871863705361,0.807377792463424,4443,3705,1060,221192,5503,8148,0.4547128129602356,0.1926222060694166,2,2,2751.5,1899,0.3450844993639833,0.1725422496819916,1.0,1.999949725528626,0.234375,0.765625,0.07275390625,0.51588125,15,49,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160302_155857_1281_361,0.6864923942588157,0.5226405932163923,0.5369763461549043,0.9514011601219374,7537,6499,385,215979,7922,14036,0.4630236534625249,0.0485988386771017,1,1,7922.0,2828,0.3569805604645291,0.1784902802322645,1.0,1.9999542232755945,0.140625,0.859375,0.08251953125,0.5137812500000001,9,55,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160302_155857_1281_721,0.38330708601054,0.2370933172860056,0.2370933172860056,0.9999999917830732,1217,3916,0,225267,1217,5133,0.7629066822520942,0.0,1,2,1217.0,430,0.3533278553820871,0.1766639276910435,2.0,1.9999463515913316,0.203125,0.796875,0.07421875,0.5162437500000001,13,51,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160302_155857_1_721,0.8637243907696145,0.7601363469859453,0.8187044100194656,0.9139837130378128,16948,3753,1595,208104,18543,20701,0.1812955895850442,0.0860162864692876,1,1,18543.0,3212,0.1732190044760826,0.0866095022380413,1.0,1.9999722594515956,0.1875,0.8125,0.0703125,0.51518125,12,52,['high_quality'],high_quality,High_Dice (>75%)
20160302_155857_641_721,0.665685177355372,0.4988966367292362,0.5033619804500326,0.982529334217706,11304,11153,201,207742,11505,22457,0.4966380193258227,0.017470664928292,3,1,3835.0,3366,0.2925684485006519,0.1462842242503259,0.3333333333333333,1.999971737924767,0.15625,0.84375,0.076171875,0.5127437499999999,10,54,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160307_144202_1281_361,0.5932567769947791,0.4217235720726677,0.4433038159679462,0.896513469260676,5657,7104,653,216986,6310,12761,0.5566961836846642,0.1034865293185419,10,3,631.0,3310,0.5245641838351822,0.2622820919175911,0.3,1.9999637801254144,0.125,0.875,0.083984375,0.51458125,8,56,"['over_segmentation', 'complex_topology']",over_segmentation,Low_Dice (<25%)
20160307_144202_1281_721,0.5487219745714718,0.3780956956262374,0.3782321101885362,0.9990470108035356,3145,5170,3,222082,3148,8315,0.6217678893565844,0.0009529860228716,5,4,629.6,1470,0.4669631512071156,0.2334815756035578,0.8,1.999969125407756,0.171875,0.828125,0.07080078125,0.51401875,11,53,"['thin_low_area_failure', 'over_segmentation', 'complex_topology']",thin_low_area_failure,Low_Dice (<25%)
20160307_144202_1921_361,0.6409212965033576,0.4715851222261029,0.4765943429220658,0.9781984105305068,11576,12713,258,205853,11834,24289,0.523405656881716,0.0218015886428933,5,3,2366.8,4983,0.4210748690214635,0.2105374345107317,0.6,1.999962747116478,0.109375,0.890625,0.078125,0.51078125,7,57,"['over_segmentation', 'complex_topology']",over_segmentation,Low_Dice (<25%)
20160307_144202_1_361,0.7935718383138178,0.6577862350333985,0.6876983559813848,0.937976482143703,14518,6593,960,208329,15478,21111,0.3123016436928615,0.0620235172502907,7,2,2211.1428571428573,4184,0.2703191626825171,0.1351595813412585,0.2857142857142857,1.999932071678485,0.140625,0.859375,0.07373046875,0.51563125,9,55,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160307_144202_641_361,0.6983521360726401,0.5365138724735867,0.5474140150840953,0.96421434971461,10616,8777,394,210613,11010,19393,0.4525859846336307,0.0357856494096276,10,1,1101.0,4281,0.3888283378746594,0.1944141689373297,0.1,1.9999719445101447,0.140625,0.859375,0.07275390625,0.51421875,9,55,['complex_topology'],complex_topology,Medium_Dice (25-75%)
20160307_145059_1281_361,0.8868207938587968,0.7966559103569048,0.8254711241182546,0.9580217292521364,13579,2871,595,213355,14174,16450,0.1745288753799392,0.0419782700719627,4,3,3543.5,3270,0.2307041061097784,0.1153520530548892,0.75,1.9999726048071504,0.15625,0.84375,0.076171875,0.5146,10,54,['high_quality'],high_quality,High_Dice (>75%)
20160307_145059_1281_721,0.7758972375677285,0.6338497562296436,0.6564365665518316,0.9485105796623392,7037,3683,382,219298,7419,10720,0.3435634328358209,0.0514894190591724,3,3,2473.0,3748,0.5051893786224558,0.2525946893112279,1.0,1.9999243742370785,0.15625,0.84375,0.07568359375,0.5140875,10,54,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_145059_1921_1081,0.7892996246128466,0.6519363838145729,0.6561583569695035,0.99022680990185,5370,2814,53,222163,5423,8184,0.343841642228739,0.009773188272174,3,1,1807.6666666666667,2182,0.4023603171676194,0.2011801585838097,0.3333333333333333,1.9999560231282816,0.171875,0.828125,0.07421875,0.513225,11,53,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_145059_1921_361,0.876014841160863,0.7793829253631959,0.8383490361142252,0.917224401171456,11923,2299,1076,215102,12999,14222,0.1616509632963015,0.0827755981229325,1,1,12999.0,3074,0.2364797292099392,0.1182398646049696,1.0,1.9999553961059588,0.1875,0.8125,0.07177734375,0.51471875,12,52,['high_quality'],high_quality,High_Dice (>75%)
20160307_145059_1921_721,0.8062883019750526,0.6754464275663,0.7092187488918458,0.9341428258198337,4539,1861,320,223680,4859,6400,0.29078125,0.0658571722576661,3,2,1619.6666666666667,1757,0.3615970364272484,0.1807985182136242,0.6666666666666666,1.9999321676786093,0.21875,0.78125,0.08056640625,0.51675625,14,50,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_145059_1_361,0.9051232398842832,0.8266896082337353,0.8395301418895931,0.9818346946164456,8648,1653,160,219939,8808,10301,0.1604698572954082,0.0181653042688465,1,1,8808.0,2411,0.2737284287011807,0.1368642143505903,1.0,1.9999647331432389,0.21875,0.78125,0.07373046875,0.51725625,14,50,['high_quality'],high_quality,High_Dice (>75%)
20160307_145059_1_721,0.8217862526946178,0.6974848617868131,0.714882443352569,0.9662848831000406,5990,2389,209,221812,6199,8379,0.2851175557942475,0.033715115341184,1,1,6199.0,1626,0.2623003710275851,0.1311501855137925,1.0,1.9999531725186288,0.171875,0.828125,0.0703125,0.51528125,11,53,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_145059_641_361,0.7116366939251021,0.552357157774976,0.565691399971419,0.9590720464747792,5085,3904,217,221194,5302,8989,0.4343085993992657,0.0409279517163334,2,2,2651.0,2106,0.3972086005281026,0.1986043002640513,1.0,1.999954248826868,0.171875,0.828125,0.0732421875,0.5170937499999999,11,53,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160307_145059_641_721,0.8678126848971299,0.7664921460617856,0.7826644801606213,0.9737495557167882,10980,3049,296,216075,11276,14029,0.2173355192814883,0.0262504434196523,2,1,5638.0,3040,0.2695991486342675,0.1347995743171337,0.5,1.999937560257344,0.171875,0.828125,0.07421875,0.5141875,11,53,['high_quality'],high_quality,High_Dice (>75%)
20160307_162438_1281_361,0.824598777411449,0.7015466391939424,0.9996556439405796,0.7017162177865212,2903,1,1234,226262,4137,2904,0.0003443526170798,0.298283780517283,1,1,4137.0,396,0.0957215373459028,0.0478607686729514,1.0,1.9998977404298837,0.296875,0.703125,0.07080078125,0.51694375,19,45,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_162438_1281_721,0.8738060185432903,0.7758929926201875,0.9491985566777498,0.8095087060136672,25523,1366,6006,197505,31529,26889,0.0508014429692439,0.1904912937295823,1,1,31529.0,3073,0.0974658251133876,0.0487329125566938,1.0,1.999948105565592,0.1875,0.8125,0.07275390625,0.51320625,12,52,['high_quality'],high_quality,High_Dice (>75%)
20160307_162438_1921_1081,0.753188296776883,0.6040914556944129,0.6436331731941203,0.9076893786565576,9538,5281,970,214611,10508,14819,0.35636682637155,0.0923106204796345,2,2,5254.0,2256,0.2146935668062428,0.1073467834031214,1.0,1.999913920766572,0.296875,0.703125,0.07470703125,0.5187875,19,45,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_162438_1921_721,0.8970231723203042,0.8132747214711201,0.8806174953342121,0.914051719894044,20536,2784,1931,205149,22467,23320,0.1193825042881646,0.0859482796991142,1,1,22467.0,2708,0.1205323363154849,0.0602661681577424,1.0,1.9999342489272256,0.203125,0.796875,0.06982421875,0.51413125,13,51,['high_quality'],high_quality,High_Dice (>75%)
20160307_162438_1_361,0.8598489623723468,0.7541535586034817,0.9279644355617488,0.8010494437422206,30685,2382,7621,189712,38306,33067,0.0720355641576193,0.1989505560486607,1,1,38306.0,3094,0.0807706364538192,0.0403853182269096,1.0,1.999931557174218,0.140625,0.859375,0.0888671875,0.51415625,9,55,['high_quality'],high_quality,Medium_Dice (25-75%)
20160307_162438_641_361,0.8611002279594615,0.756080779976494,0.8733987840704073,0.849143220376736,18682,2708,3319,205691,22001,21390,0.1266012155212716,0.1508567792373074,1,1,22001.0,2516,0.1143584382528066,0.0571792191264033,1.0,1.999930520448804,0.15625,0.84375,0.08154296875,0.51510625,10,54,['high_quality'],high_quality,Medium_Dice (25-75%)
20160307_162438_641_721,0.7239370601111904,0.5673208095631013,0.6055785811520348,0.8998002648139144,5406,3521,602,220871,6008,8927,0.3944214181695978,0.1001997336884154,1,2,6008.0,705,0.1173435419440745,0.0586717709720372,2.0,1.9999450147669564,0.1875,0.8125,0.06982421875,0.51644375,12,52,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160310_114505_1281_1,0.3995647438524867,0.249660048613462,0.249660048613462,0.999999994553377,1836,5518,0,223046,1836,7354,0.7503399510470492,0.0,4,1,459.0,1931,1.051742919389978,0.525871459694989,0.25,1.9999764689624824,0.203125,0.796875,0.07763671875,0.5143187499999999,13,51,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160310_114505_641_1,0.537621440175798,0.3676349304795794,0.3762190544108973,0.9415630111674184,4012,6652,249,219487,4261,10664,0.6237809452363091,0.0584369866228584,4,2,1065.25,2348,0.551044355785027,0.2755221778925135,0.5,1.999956243694145,0.171875,0.828125,0.07421875,0.5139374999999999,11,53,"['thin_low_area_failure', 'over_segmentation']",thin_low_area_failure,Low_Dice (<25%)
20160310_114505_641_1081,0.5941761359416363,0.4226533288646526,0.4235091622724419,0.9952414918028992,4183,5694,20,220503,4203,9877,0.5764908372987749,0.0047585058291696,3,2,1401.0,1842,0.4382583868665239,0.2191291934332619,0.6666666666666666,1.9999657125315404,0.203125,0.796875,0.07470703125,0.5150062500000001,13,51,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160310_114505_641_361,0.4965155753788102,0.3302432451230146,0.3322439216163859,0.9820923633786702,4168,8377,76,217779,4244,12545,0.6677560781187725,0.0179076343072573,5,6,848.8,2457,0.5789349670122526,0.2894674835061263,1.2,1.9999598286826412,0.15625,0.84375,0.07763671875,0.51285,10,54,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation', 'complex_topology']",false_crack_high_fp,Low_Dice (<25%)
20160310_114505_641_721,0.6016767126711864,0.4302844114257413,0.4309249697986056,0.9965572618853404,4342,5734,15,220309,4357,10076,0.5690750297737197,0.0034427358274041,4,1,1089.25,1798,0.4126692678448473,0.2063346339224236,0.25,1.999949733054584,0.265625,0.734375,0.07275390625,0.51444375,17,47,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160316_142539_1281_361,0.8213918403692891,0.6969168112892183,0.8311363940181263,0.8118731352509174,5990,1217,1388,221805,7378,7207,0.1688636048286388,0.1881268636486852,1,4,7378.0,1653,0.2240444564922743,0.1120222282461371,4.0,1.999962407744737,0.203125,0.796875,0.0771484375,0.51546875,13,51,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
